"184","SPB-13213","2018-07-30 21:36",1112,7,"2018-07-30 21:43",1162,8,7,21,36,2018,7,30,0
"185","SPB-00984","2018-07-30 21:35",301,9,"2018-07-30 21:43",316,1,7,21,35,2018,7,30,0
"186","SPB-18000","2018-07-30 21:39",1302,3,"2018-07-30 21:43",1361,13,4,21,39,2018,7,30,0
"187","SPB-18202","2018-07-30 21:37",419,1,"2018-07-30 21:43",413,1,6,21,37,2018,7,30,0
"188","SPB-01229","2018-07-30 21:36",1283,7,"2018-07-30 21:44",1230,1,7,21,36,2018,7,30,0
"189","SPB-05332","2018-07-30 21:36",1721,7,"2018-07-30 21:44",1708,5,6,21,36,2018,7,30,0
"190","SPB-18200","2018-07-30 21:32",905,7,"2018-07-30 21:44",941,7,11,21,32,2018,7,30,0
"191","SPB-15781","2018-07-30 21:36",2202,18,"2018-07-30 21:44",2206,14,7,21,36,2018,7,30,0
"192","SPB-13848","2018-07-30 21:35",307,5,"2018-07-30 21:44",301,9,8,21,35,2018,7,30,0
"193","SPB-14563","2018-07-30 21:36",141,10,"2018-07-30 21:44",128,5,7,21,36,2018,7,30,0
"194","SPB-08701","2018-07-30 21:35",1920,9,"2018-07-30 21:44",1985,15,8,21,35,2018,7,30,0
"195","SPB-17914","2018-07-30 21:39",257,6,"2018-07-30 21:44",2063,14,4,21,39,2018,7,30,0
"196","SPB-17906","2018-07-30 21:27",746,2,"2018-07-30 21:44",228,9,15,21,27,2018,7,30,0
"197","SPB-09429","2018-07-30 21:36",723,15,"2018-07-30 21:44",747,5,8,21,36,2018,7,30,0
"198","SPB-18369","2018-07-30 21:33",368,4,"2018-07-30 21:44",370,8,10,21,33,2018,7,30,0
"199","SPB-02120","2018-07-30 21:36",2210,2,"2018-07-30 21:44",2211,10,7,21,36,2018,7,30,0
"200","SPB-06551","2018-07-30 21:35",723,13,"2018-07-30 21:44",747,7,8,21,35,2018,7,30,0
"201","SPB-14197","2018-07-30 21:36",519,18,"2018-07-30 21:44",613,3,7,21,36,2018,7,30,0
"202","SPB-08124","2018-07-30 21:36",368,2,"2018-07-30 21:44",370,2,7,21,36,2018,7,30,0
"203","SPB-10629","2018-07-30 21:31",1210,25,"2018-07-30 21:44",1212,4,12,21,31,2018,7,30,0
"204","SPB-05124","2018-07-30 21:36",2210,4,"2018-07-30 21:44",2211,4,8,21,36,2018,7,30,0
"205","SPB-06724","2018-07-30 21:34",364,3,"2018-07-30 21:44",605,1,9,21,34,2018,7,30,0
"206","SPB-08747","2018-07-30 21:37",268,10,"2018-07-30 21:44",243,7,7,21,37,2018,7,30,0
